Pendulum Angle (rad),Angular Velocity (rad/s),Pendulum Angle next (rad),Angular Velocity next (rad/s)
0.3947957651821619,-0.919864268619202,0.38557803331295426,-0.9236678972008084
0.38557803331295426,-0.9236678972008084,0.3763226925221062,-0.9273859413949871
0.3763226925221062,-0.9273859413949871,0.36703060198109105,-0.9310177375981022
0.36703060198109105,-0.9310177375981022,0.3577026274393194,-0.9345626338875367
0.3577026274393194,-0.9345626338875367,0.34833964110549837,-0.9380199903872346
0.34833964110549837,-0.9380199903872346,0.3389425215253541,-0.9413891796293529
0.3389425215253541,-0.9413891796293529,0.3295121534557592,-0.9446695869116405
0.3295121534557592,-0.9446695869116405,0.32004942773530903,-0.9478606106501681
0.32004942773530903,-0.9478606106501681,0.3105552411513957,-0.9509616627270315
0.3105552411513957,-0.9509616627270315,0.3010304963038316,-0.9539721688326531
0.3010304963038316,-0.9539721688326531,0.2914761014650786,-0.9568915688023112
0.2914761014650786,-0.9568915688023112,0.2818929704371421,-0.9597193169465262
0.2818929704371421,-0.9597193169465262,0.27228202240519395,-0.9624548823749415
0.27228202240519395,-0.9624548823749415,0.2626441817879899,-0.9650977493133358
0.2626441817879899,-0.9650977493133358,0.25298037808515356,-0.9676474174134149
0.25298037808515356,-0.9676474174134149,0.24329154572139913,-0.9701034020550299
0.24329154572139913,-0.9701034020550299,0.23357862388777204,-0.9724652346404817
0.23357862388777204,-0.9724652346404817,0.22384255637998698,-0.9747324628805729
0.22384255637998698,-0.9747324628805729,0.21408429143394833,-0.9769046510720787
0.21408429143394833,-0.9769046510720787,0.20430478155854004,-0.978981380366317
0.20430478155854004,-0.978981380366317,0.1945049833657755,-0.9809622490285028
0.1945049833657755,-0.9809622490285028,0.18468585739840157,-0.9828468726875859
0.18468585739840157,-0.9828468726875859,0.17484836795505254,-0.9846348845762757
0.17484836795505254,-0.9846348845762757,0.16499348291305455,-0.9863259357609718
0.16499348291305455,-0.9863259357609718,0.15512217354898197,-0.9879196953613258
0.15512217354898197,-0.9879196953613258,0.14523541435707146,-0.9894158507591727
0.14523541435707146,-0.9894158507591727,0.1353341828656005,-0.9908141077965827
0.1353341828656005,-0.9908141077965827,0.12541945945134114,-0.9921141909627946
0.12541945945134114,-0.9921141909627946,0.1154922271522008,-0.9933158435698052
0.1154922271522008,-0.9933158435698052,0.10555347147816477,-0.9944188279164028
0.10555347147816477,-0.9944188279164028,0.09560418022065706,-0.9954229254404454
0.09560418022065706,-0.9954229254404454,0.085645343260438,-0.9963279368591977
0.085645343260438,-0.9963279368591977,0.07567795237415886,-0.9971336822975564
0.07567795237415886,-0.9971336822975564,0.0657030010396955,-0.9978400014040063
0.0657030010396955,-0.9978400014040063,0.0557214842403843,-0.998446753454165
0.0557214842403843,-0.998446753454165,0.045734398268285396,-0.9989538174417896
0.045734398268285396,-0.9989538174417896,0.03574274052659886,-0.9993610921571322
0.03574274052659886,-0.9993610921571322,0.025747509331361045,-0.9996684962525489
0.025747509331361045,-0.9996684962525489,0.01574970371254896,-0.9998759682952801
0.01574970371254896,-0.9998759682952801,0.005750323214721194,-0.999983466807338
0.005750323214721194,-0.999983466807338,-0.004249632302675317,-0.9999909702924507
-0.004249632302675317,-0.9999909702924507,-0.01424916286520311,-0.9998984772500312
-0.01424916286520311,-0.9998984772500312,-0.02424726858340676,-0.9997060061761527
-0.02424726858340676,-0.9997060061761527,-0.0342429498527302,-0.9994135955515286
-0.0342429498527302,-0.9994135955515286,-0.04423520755324894,-0.9990213038165143
-0.04423520755324894,-0.9990213038165143,-0.05422304324908751,-0.998529209333159
-0.05422304324908751,-0.998529209333159,-0.06420545938739292,-0.9979374103343566
-0.06420545938739292,-0.9979374103343566,-0.07418145949673524,-0.997246024860157
-0.07418145949673524,-0.997246024860157,-0.08415004838480765,-0.9964551906813178
-0.08415004838480765,-0.9964551906813178,-0.09411023233529832,-0.9955650652101897
-0.09411023233529832,-0.9955650652101897,-0.10406101930380848,-0.994575825399045
-0.10406101930380848,-0.994575825399045,-0.11400141911269142,-0.993487667625976
-0.11400141911269142,-0.993487667625976,-0.12393044364468887,-0.9923008075685009
-0.12393044364468887,-0.9923008075685009,-0.1338471070352427,-0.9910154800650341
-0.1338471070352427,-0.9910154800650341,-0.1437504258633612,-0.9896319389643884
-0.1437504258633612,-0.9896319389643884,-0.15363941934092154,-0.988150456963493
-0.15363941934092154,-0.988150456963493,-0.16351310950029102,-0.9865713254335259
-0.16351310950029102,-0.9865713254335259,-0.17337052138015283,-0.9848948542346677
-0.17337052138015283,-0.9848948542346677,-0.1832106832094232,-0.9831213715197047
-0.1832106832094232,-0.9831213715197047,-0.1930326265891499,-0.9812512235267136
-0.1930326265891499,-0.9812512235267136,-0.20283538667228412,-0.9792847743610786
-0.20283538667228412,-0.9792847743610786,-0.21261800234121997,-0.9772224057671007
-0.21261800234121997,-0.9772224057671007,-0.22237951638299944,-0.9750645168894687
-0.22237951638299944,-0.9750645168894687,-0.23211897566208248,-0.9728115240248765
-0.23211897566208248,-0.9728115240248765,-0.24183543129058507,-0.9704638603640771
-0.24183543129058507,-0.9704638603640771,-0.25152793879589147,-0.9680219757246765
-0.25152793879589147,-0.9680219757246765,-0.26119555828554925,-0.9654863362749779
-0.26119555828554925,-0.9654863362749779,-0.27083735460935937,-0.9628574242491965
-0.27083735460935937,-0.9628574242491965,-0.28045239751857665,-0.9601357376543728
-0.28045239751857665,-0.9601357376543728,-0.29003976182213936,-0.9573217899693195
-0.29003976182213936,-0.9573217899693195,-0.2995985275398496,-0.9544161098359449
-0.2995985275398496,-0.9544161098359449,-0.3091277800524305,-0.9514192407433014
-0.3091277800524305,-0.9514192407433014,-0.31862661024838895,-0.9483317407047123
-0.31862661024838895,-0.9483317407047123,-0.3280941146676164,-0.9451541819283387
-0.3280941146676164,-0.9451541819283387,-0.3375293956416641,-0.941887150481549
-0.3375293956416641,-0.941887150481549,-0.34693156143063264,-0.9385312459494599
-0.34693156143063264,-0.9385312459494599,-0.3562997263566191,-0.9350870810880196
-0.3562997263566191,-0.9350870810880196,-0.3656330109336697,-0.9315552814720088
-0.3656330109336697,-0.9315552814720088,-0.374930541994188,-0.9279364851383347
-0.374930541994188,-0.9279364851383347,-0.3841914528117549,-0.9242313422249968
-0.3841914528117549,-0.9242313422249968,-0.39341488322031726,-0.9204405146061039
-0.39341488322031726,-0.9204405146061039,-0.4025999797297095,-0.9165646755233203
-0.4025999797297095,-0.9165646755233203,-0.4117458956374727,-0.9126045092141233
-0.4117458956374727,-0.9126045092141233,-0.4208517911369422,-0.9085607105372476
-0.4208517911369422,-0.9085607105372476,-0.42991683342157705,-0.9044339845956972
-0.42991683342157705,-0.9044339845956972,-0.4389401967855091,-0.9002250463576984
-0.4389401967855091,-0.9002250463576984,-0.4479210627202928,-0.8959346202759684
-0.4479210627202928,-0.8959346202759684,-0.45685862000784083,-0.8915634399056702
-0.45685862000784083,-0.8915634399056702,-0.4657520648095342,-0.8871122475214219
-0.4657520648095342,-0.8871122475214219,-0.47460060075149924,-0.8825817937337223
-0.47460060075149924,-0.8825817937337223,-0.4834034390060476,-0.8779728371051541
-0.4834034390060476,-0.8779728371051541,-0.4921597983692783,-0.8732861437667196
-0.4921597983692783,-0.8732861437667196,-0.5008689053348457,-0.8685224870346576
-0.5008689053348457,-0.8685224870346576,-0.5095299941638991,-0.863682647028086
-0.5095299941638991,-0.863682647028086,-0.5181423069512044,-0.8587674102878095
-0.5181423069512044,-0.8587674102878095,-0.5267050936874614,-0.8537775693966237
-0.5267050936874614,-0.8537775693966237,-0.5352176123178323,-0.848713922601442
-0.5352176123178323,-0.848713922601442,-0.5436791287967024,-0.8435772734375613
-0.5436791287967024,-0.8435772734375613,-0.5520889171386958,-0.8383684303553826
-0.5520889171386958,-0.8383684303553826,-0.5604462594659707,-0.8330882063498848
-0.5604462594659707,-0.8330882063498848,-0.5687504460518256,-0.8277374185931523
-0.5687504460518256,-0.8277374185931523,-0.5770007753606466,-0.8223168880702407
-0.5770007753606466,-0.8223168880702407,-0.5851965540842318,-0.8168274392186625
-0.5851965540842318,-0.8168274392186625,-0.5933370971745286,-0.8112698995717623
-0.5933370971745286,-0.8112698995717623,-0.601421727872827,-0.8056450994062445
-0.601421727872827,-0.8056450994062445,-0.6094497777354483,-0.7999538713941065
-0.6094497777354483,-0.7999538713941065,-0.6174205866559775,-0.7941970502592213
-0.6174205866559775,-0.7941970502592213,-0.6253335028840852,-0.788375472438806
-0.6253335028840852,-0.788375472438806,-0.633187883040989,-0.7824899757499993
-0.633187883040989,-0.7824899757499993,-0.6409830921316086,-0.7765413990617672
-0.6409830921316086,-0.7765413990617672,-0.648718503553466,-0.7705305819723414
-0.648718503553466,-0.7705305819723414,-0.6563934991023892,-0.764458364492389
-0.6563934991023892,-0.764458364492389,-0.664007468975077,-0.7583255867341012
-0.664007468975077,-0.7583255867341012,-0.6715598117685854,-0.752133088606378
-0.6715598117685854,-0.752133088606378,-0.6790499344767958,-0.7458817095162783
-0.6790499344767958,-0.7458817095162783,-0.6864772524839317,-0.7395722880768943
-0.6864772524839317,-0.7395722880768943,-0.6938411895551846,-0.7332056618217989
-0.6938411895551846,-0.7332056618217989,-0.7011411778245197,-0.7267826669262056
-0.7011411778245197,-0.7267826669262056,-0.7083766577797262,-0.7203041379349725
-0.7083766577797262,-0.7203041379349725,-0.7155470782447831,-0.7137709074975699
-0.7155470782447831,-0.7137709074975699,-0.7226518963596091,-0.7071838061101233
-0.7226518963596091,-0.7071838061101233,-0.7296905775572697,-0.7005436618646348
-0.7296905775572697,-0.7005436618646348,-0.736662595538712,-0.6938513002054748
-0.736662595538712,-0.6938513002054748,-0.7435674322451017,-0.6871075436932295
-0.7435674322451017,-0.6871075436932295,-0.7504045778278351,-0.6803132117759785
-0.7504045778278351,-0.6803132117759785,-0.7571735306163021,-0.6734691205680698
-0.7571735306163021,-0.6734691205680698,-0.7638737970834739,-0.66657608263645
-0.7638737970834739,-0.66657608263645,-0.7705048918093923,-0.6596349067945981
-0.7705048918093923,-0.6596349067945981,-0.7770663374426366,-0.6526463979041075
-0.7770663374426366,-0.6526463979041075,-0.7835576646598448,-0.6456113566839454
-0.7835576646598448,-0.6456113566839454,-0.7899784121233654,-0.6385305795274189
-0.7899784121233654,-0.6385305795274189,-0.796328126437118,-0.6314048583268623
-0.796328126437118,-0.6314048583268623,-0.8026063621007394,-0.6242349803060591
-0.8026063621007394,-0.6242349803060591,-0.8088126814620922,-0.6170217278603984
-0.8088126814620922,-0.6170217278603984,-0.8149466546682136,-0.6097658784047658
-0.8149466546682136,-0.6097658784047658,-0.8210078596147826,-0.602468204229153
-0.8210078596147826,-0.602468204229153,-0.8269958818941809,-0.5951294723619736
-0.8269958818941809,-0.5951294723619736,-0.8329103147422257,-0.587750444441057
-0.8329103147422257,-0.587750444441057,-0.8387507589836506,-0.5803318765922938
-0.8387507589836506,-0.5803318765922938,-0.8445168229764115,-0.572874519315894
-0.8445168229764115,-0.572874519315894,-0.8502081225548925,-0.5653791173802173
-0.8502081225548925,-0.5653791173802173,-0.8558242809720878,-0.5578464097231288
-0.8558242809720878,-0.5578464097231288,-0.8613649288408349,-0.550277129360826
-0.8613649288408349,-0.550277129360826,-0.8668297040741728,-0.5426720033040802
-0.8668297040741728,-0.5426720033040802,-0.8722182518248996,-0.5350317524818307
-0.8722182518248996,-0.5350317524818307,-0.8775302244244028,-0.5273570916720621
-0.8775302244244028,-0.5273570916720621,-0.8827652813208338,-0.5196487294398965
-0.8827652813208338,-0.5196487294398965,-0.8879230890166999,-0.5119073680828207
